"Query","Entrez","Symbol","Name","Comment"
"ALPK2","115701","ALPK2","alpha kinase 2","1"
"GDF15","9518","GDF15","growth differentiation factor 15","1"
"FLG","2312","FLG","filaggrin","1"
"WNT6","7475","WNT6","Wnt family member 6","1"
"FP700111.1","NA","NA","NA","0"
"BST2","684","BST2","bone marrow stromal cell antigen 2","1"
"BTNL8","79908","BTNL8","butyrophilin like 8","1"
"CISH","1154","CISH","cytokine inducible SH2 containing protein","1"
"PSG5","5673","PSG5","pregnancy specific beta-1-glycoprotein 5","1"
"PBXIP1","57326","PBXIP1","PBX homeobox interacting protein 1","1"
"COL17A1","1308","COL17A1","collagen type XVII alpha 1 chain","1"
"HSPH1","10808","HSPH1","heat shock protein family H (Hsp110) member 1","1"
"FAM90A26","100287045","FAM90A26","family with sequence similarity 90 member A26","1"
"OR2AK2","391191","OR2AK2","olfactory receptor family 2 subfamily AK member 2","1"
"GRAMD2A","196996","GRAMD2A","GRAM domain containing 2A","1"
"KLHL6","89857","KLHL6","kelch like family member 6","1"
"BBOX1-AS1","103695435","BBOX1-AS1","BBOX1 antisense RNA 1","1"
"LYG2","254773","LYG2","lysozyme g2","1"
"PRSS51","NA","NA","NA","0"
"GRASP","160622","GRASP","general receptor for phosphoinositides 1 associated scaffold protein","1"
"LCTL","197021","LCTL","lactase like","1"
"CXorf21","80231","CXorf21","chromosome X open reading frame 21","1"
"NHS-AS1","100873920","NHS-AS1","NHS antisense RNA 1","1"
"ANXA3","306","ANXA3","annexin A3","1"
"DNAJB5","25822","DNAJB5","DnaJ heat shock protein family (Hsp40) member B5","1"
"HMGA2","8091","HMGA2","high mobility group AT-hook 2","1"
"ALOX5AP","241","ALOX5AP","arachidonate 5-lipoxygenase activating protein","1"
"WWTR1","25937","WWTR1","WW domain containing transcription regulator 1","1"
"MS4A8","83661","MS4A8","membrane spanning 4-domains A8","1"
"APOBEC2","10930","APOBEC2","apolipoprotein B mRNA editing enzyme catalytic subunit 2","1"
"ADAMTS15","170689","ADAMTS15","ADAM metallopeptidase with thrombospondin type 1 motif 15","1"
"HKDC1","80201","HKDC1","hexokinase domain containing 1","1"
"TGFBR2","7048","TGFBR2","transforming growth factor beta receptor 2","1"
"F5","2153","F5","coagulation factor V","1"
"ZNRF3-AS1","100874123","ZNRF3-AS1","ZNRF3 antisense RNA 1","1"
"SVIL","6840","SVIL","supervillin","1"
"BBOX1","8424","BBOX1","gamma-butyrobetaine hydroxylase 1","1"
"EFNA4","1945","EFNA4","ephrin A4","1"
"UTS2B","257313","UTS2B","urotensin 2B","1"
"RP1L1","94137","RP1L1","RP1 like 1","1"
"AIPL1","23746","AIPL1","aryl hydrocarbon receptor interacting protein like 1","1"
"PVALB","5816","PVALB","parvalbumin","1"
"HRNR","388697","HRNR","hornerin","1"
"IDI2","91734","IDI2","isopentenyl-diphosphate delta isomerase 2","1"
"FP325335.1","NA","NA","NA","0"
"NLRP9","338321","NLRP9","NLR family pyrin domain containing 9","1"
"TCF4-AS1","105372127","TCF4-AS1","TCF4 antisense RNA 1","1"
"NRG3-AS1","101929590","NRG3-AS1","NRG3 antisense RNA 1","1"
"MMEL1","79258","MMEL1","membrane metalloendopeptidase like 1","1"
"RBP5","83758","RBP5","retinol binding protein 5","1"
"SLA","6503","SLA","Src like adaptor","1"
"OR2G6","391211","OR2G6","olfactory receptor family 2 subfamily G member 6","1"
"SLC52A3","113278","SLC52A3","solute carrier family 52 member 3","1"
"FOXD4","2298","FOXD4","forkhead box D4","1"
"DKK1","22943","DKK1","dickkopf WNT signaling pathway inhibitor 1","1"
"ZIC2","7546","ZIC2","Zic family member 2","1"
"REP15","387849","REP15","RAB15 effector protein","1"
"H19","283120","H19","H19 imprinted maternally expressed transcript","1"
"CCN5","8839","CCN5","cellular communication network factor 5","1"
"STARD6","147323","STARD6","StAR related lipid transfer domain containing 6","1"
"RBMS3-AS2","NA","NA","NA","0"
"KCNJ13","3769","KCNJ13","potassium inwardly rectifying channel subfamily J member 13","1"
"ITGB4","3691","ITGB4","integrin subunit beta 4","1"
"NUTM2G","441457","NUTM2G","NUT family member 2G","1"
"HSD17B13","345275","HSD17B13","hydroxysteroid 17-beta dehydrogenase 13","1"
"TEX53","105376230","TEX53","testis expressed 53","1"
"SPINK13","153218","SPINK13","serine peptidase inhibitor Kazal type 13","1"
"OR2AG1","144125","OR2AG1","olfactory receptor family 2 subfamily AG member 1 (gene/pseudogene)","1"
"KRTAP5-1","387264","KRTAP5-1","keratin associated protein 5-1","1"
"VIT","5212","VIT","vitrin","1"
"FAM243B","102723451","FAM243B","family with sequence similarity 243 member B","1"
"ZAN","7455","ZAN","zonadhesin (gene/pseudogene)","1"
"BRWD1-AS2","103091865","BRWD1-AS2","BRWD1 antisense RNA 2","1"
"RHAG","6005","RHAG","Rh associated glycoprotein","1"
"SIGLEC7","27036","SIGLEC7","sialic acid binding Ig like lectin 7","1"
"TRIM38","10475","TRIM38","tripartite motif containing 38","1"
"FAM71C","196472","FAM71C","family with sequence similarity 71 member C","1"
"LRRC31","79782","LRRC31","leucine rich repeat containing 31","1"
"TSKS","60385","TSKS","testis specific serine kinase substrate","1"
"PATE1","160065","PATE1","prostate and testis expressed 1","1"
"GLOD5","392465","GLOD5","glyoxalase domain containing 5","1"
"DIO2-AS1","100628307","DIO2-AS1","DIO2 antisense RNA 1","1"
"NBPF10","100132406","NBPF10","NBPF member 10","1"
"ANKS4B","257629","ANKS4B","ankyrin repeat and sterile alpha motif domain containing 4B","1"
"APOC1","341","APOC1","apolipoprotein C1","1"
"GPSM3","63940","GPSM3","G protein signaling modulator 3","1"
"RC3H1-IT1","NA","NA","NA","0"
"FAM242F","105376064","FAM242F","family with sequence similarity 242 member F","1"
"FMOD","2331","FMOD","fibromodulin","1"
"INSL6","11172","INSL6","insulin like 6","1"
"PROKR2","128674","PROKR2","prokineticin receptor 2","1"
"OTOG","340990","OTOG","otogelin","1"
"CASC18","101929110","CASC18","cancer susceptibility 18","1"
"FBXL19-AS1","283932","FBXL19-AS1","FBXL19 antisense RNA 1","1"
"DOCK9-AS1","100874096","DOCK9-AS1","DOCK9 antisense RNA 1","1"
"OR2T11","127077","OR2T11","olfactory receptor family 2 subfamily T member 11 (gene/pseudogene)","1"
"NREP-AS1","100873948","NREP-AS1","NREP antisense RNA 1","1"
"SPDYE2B","100310812","SPDYE2B","speedy/RINGO cell cycle regulator family member E2B","1"
"MT1M","4499","MT1M","metallothionein 1M","1"
"ATOH8","84913","ATOH8","atonal bHLH transcription factor 8","1"
"PIM1","5292","PIM1","""Pim-1 proto-oncogene, serine/threonine kinase""","1"
"MROH9","80133","MROH9","maestro heat like repeat family member 9","1"
"LGALS3","3958","LGALS3","galectin 3","1"
"FAM245B","102724643","FAM245B","family with sequence similarity 245 member B","1"
"ANGPT2","285","ANGPT2","angiopoietin 2","1"
"MYOF","26509","MYOF","myoferlin","1"
"PCDHGB3","56102","PCDHGB3","""protocadherin gamma subfamily B, 3""","1"
"SELENOP","6414","SELENOP","selenoprotein P","1"
"BATF2","116071","BATF2","basic leucine zipper ATF-like transcription factor 2","1"
"KLRD1","3824","KLRD1","killer cell lectin like receptor D1","1"
"LEXM","163747","LEXM","lymphocyte expansion molecule","1"
"LHFPL3-AS2","723809","LHFPL3-AS2","LHFPL3 antisense RNA 2","1"
"CLEC4G","339390","CLEC4G","C-type lectin domain family 4 member G","1"
"RORA-AS2","100996876","RORA-AS2","RORA antisense RNA 2","1"
"NRG1-IT3","100874286","NRG1-IT3","NRG1 intronic transcript 3","1"
"ADGRL3-AS1","101927186","ADGRL3-AS1","adhesion G protein-coupled receptor L3 antisense RNA 1","1"
"TRABD2B","388630","TRABD2B","TraB domain containing 2B","1"
"FAM163A","148753","FAM163A","family with sequence similarity 163 member A","1"
"HRH4","59340","HRH4","histamine receptor H4","1"
"ARHGAP26-IT1","100874372","ARHGAP26-IT1","ARHGAP26 intronic transcript 1","1"
"BTBD16","118663","BTBD16","BTB domain containing 16","1"
"FAM83C-AS1","140846","FAM83C-AS1","FAM83C antisense RNA 1","1"
"GOLGA8S","653061","GOLGA8S","golgin A8 family member S","1"
"FAM237B","107986818","FAM237B","family with sequence similarity 237 member B","1"
"B4GALNT2","124872","B4GALNT2","""beta-1,4-N-acetyl-galactosaminyltransferase 2""","1"
"SPP1","6696","SPP1","secreted phosphoprotein 1","1"
"ITPRIP","85450","ITPRIP","""inositol 1,4,5-trisphosphate receptor interacting protein""","1"
"BATF","10538","BATF","basic leucine zipper ATF-like transcription factor","1"
"BTLA","151888","BTLA","B and T lymphocyte associated","1"
"Z93403.1","NA","NA","NA","0"
"KCTD14","65987","KCTD14","potassium channel tetramerization domain containing 14","1"
"DNAJC9-AS1","414245","DNAJC9-AS1","DNAJC9 antisense RNA 1","1"
"CAPG","822","CAPG","""capping actin protein, gelsolin like""","1"
"HSD11B1","3290","HSD11B1","hydroxysteroid 11-beta dehydrogenase 1","1"
"DTHD1","401124","DTHD1","death domain containing 1","1"
"CSRP1","1465","CSRP1","cysteine and glycine rich protein 1","1"
"SLC10A1","6554","SLC10A1","solute carrier family 10 member 1","1"
"CYP3A5","1577","CYP3A5","cytochrome P450 family 3 subfamily A member 5","1"
"A3GALT2","127550","A3GALT2","""alpha 1,3-galactosyltransferase 2""","1"
"SNTG2","54221","SNTG2","syntrophin gamma 2","1"
"U91324.1","NA","NA","NA","0"
"DCST1","149095","DCST1","DC-STAMP domain containing 1","1"
"ANKRD62","342850","ANKRD62","ankyrin repeat domain 62","1"
"GPC3","2719","GPC3","glypican 3","1"
"SACS-AS1","100506680","SACS-AS1","SACS antisense RNA 1","1"
"GAGE10","102724473","GAGE10","G antigen 10","1"
"TEX48","100505478","TEX48","testis expressed 48","1"
"ZBTB12","221527","ZBTB12","zinc finger and BTB domain containing 12","1"
"AQP3","360","AQP3","aquaporin 3 (Gill blood group)","1"
"SBSN","374897","SBSN","suprabasin","1"
"Z97200.1","NA","NA","NA","0"
"STH","246744","STH","saitohin","1"
"HIST1H3E","NA","NA","NA","0"
"DYDC1","143241","DYDC1","DPY30 domain containing 1","1"
"TAS1R3","83756","TAS1R3","taste 1 receptor member 3","1"
"MUC4","4585","MUC4","""mucin 4, cell surface associated""","1"
"C1orf185","284546","C1orf185","chromosome 1 open reading frame 185","1"
"ERICD","NA","NA","NA","0"
"IFI30","10437","IFI30","IFI30 lysosomal thiol reductase","1"
"GJA1","2697","GJA1","gap junction protein alpha 1","1"
"PGLYRP2","114770","PGLYRP2","peptidoglycan recognition protein 2","1"
"GPR151","134391","GPR151","G protein-coupled receptor 151","1"
"INSL3","3640","INSL3","insulin like 3","1"
"VWA8-AS1","100507240","VWA8-AS1","VWA8 antisense RNA 1 (head to head)","1"
"NPIPB9","100507607","NPIPB9","nuclear pore complex interacting protein family member B9","1"
"COLEC11","78989","COLEC11","collectin subfamily member 11","1"
"PTPN7","5778","PTPN7","protein tyrosine phosphatase non-receptor type 7","1"
"MEX3A","92312","MEX3A","mex-3 RNA binding family member A","1"
"ASTL","431705","ASTL","astacin like metalloendopeptidase","1"
"TMEM52B","120939","TMEM52B","transmembrane protein 52B","1"
"GPR171","29909","GPR171","G protein-coupled receptor 171","1"
"TRPV5","56302","TRPV5","transient receptor potential cation channel subfamily V member 5","1"
"MS4A14","84689","MS4A14","membrane spanning 4-domains A14","1"
"TAC4","255061","TAC4","tachykinin precursor 4","1"
"INE2","8551","INE2","inactivation escape 2","1"
"SERPINB2","5055","SERPINB2","serpin family B member 2","1"
"PCDH12","51294","PCDH12","protocadherin 12","1"
"OR2M2","391194","OR2M2","olfactory receptor family 2 subfamily M member 2","1"
"KLB","152831","KLB","klotho beta","1"
"HAMP","57817","HAMP","hepcidin antimicrobial peptide","1"
"PKP1","5317","PKP1","plakophilin 1","1"
"PSG11","5680","PSG11","pregnancy specific beta-1-glycoprotein 11","1"
"ANKRD53","79998","ANKRD53","ankyrin repeat domain 53","1"
"AEBP1","165","AEBP1","AE binding protein 1","1"
"SLC5A4-AS1","110806273","SLC5A4-AS1","SLC5A4 antisense RNA 1","1"
"CRYAB","1410","CRYAB","crystallin alpha B","1"
"ALX4","60529","ALX4","ALX homeobox 4","1"
"BX284668.5","NA","NA","NA","0"
"DOCK4-AS1","100506413","DOCK4-AS1","DOCK4 antisense RNA 1","1"
"MIR1-1HG-AS1","253868","MIR1-1HG-AS1","MIR1-1HG antisense RNA 1","1"
"GATA2-AS1","101927167","GATA2-AS1","GATA2 antisense RNA 1","1"
"FAM220A","84792","FAM220A","family with sequence similarity 220 member A","1"
"A4GALT","53947","A4GALT","""alpha 1,4-galactosyltransferase (P blood group)""","1"
"OR2T10","127069","OR2T10","olfactory receptor family 2 subfamily T member 10","1"
"Z80897.1","NA","NA","NA","0"
"EHF","26298","EHF","ETS homologous factor","1"
"FGFR4","2264","FGFR4","fibroblast growth factor receptor 4","1"
"HMMR","3161","HMMR","hyaluronan mediated motility receptor","1"
"IGFBP7","3490","IGFBP7","insulin like growth factor binding protein 7","1"
"XIRP2","129446","XIRP2","xin actin binding repeat containing 2","1"
"TMEM211","255349","TMEM211","transmembrane protein 211","1"
"CERS3-AS1","102723320","CERS3-AS1","CERS3 antisense RNA 1","1"
"VSIG10L2","338667","VSIG10L2","V-set and immunoglobulin domain containing 10 like 2","1"
"PSORS1C1","170679","PSORS1C1","psoriasis susceptibility 1 candidate 1","1"
"DSG1","1828","DSG1","desmoglein 1","1"
"TRPM1","4308","TRPM1","transient receptor potential cation channel subfamily M member 1","1"
"SLC13A4","26266","SLC13A4","solute carrier family 13 member 4","1"
"IL1RL1","9173","IL1RL1","interleukin 1 receptor like 1","1"
"PARVG","64098","PARVG","parvin gamma","1"
"HM13-AS1","100874042","HM13-AS1","HM13 antisense RNA 1","1"
"ISYNA1","51477","ISYNA1","inositol-3-phosphate synthase 1","1"
"INSC","387755","INSC","INSC spindle orientation adaptor protein","1"
"CD160","11126","CD160","CD160 molecule","1"
"KCNG4","93107","KCNG4","potassium voltage-gated channel modifier subfamily G member 4","1"
"APOL6","80830","APOL6","apolipoprotein L6","1"
"OR2M4","26245","OR2M4","olfactory receptor family 2 subfamily M member 4","1"
"STAP1","26228","STAP1","signal transducing adaptor family member 1","1"
"FBXW10","10517","FBXW10","F-box and WD repeat domain containing 10","1"
"PHKA1-AS1","101928259","PHKA1-AS1","PHKA1 antisense RNA 1","1"
"ASB16","92591","ASB16","ankyrin repeat and SOCS box containing 16","1"
"BEST4","266675","BEST4","bestrophin 4","1"
"CASQ2","845","CASQ2","calsequestrin 2","1"
"APOC2","344","APOC2","apolipoprotein C2","1"
"CXCL16","58191","CXCL16","C-X-C motif chemokine ligand 16","1"
"C6orf201","404220","C6orf201","chromosome 6 open reading frame 201","1"
"ABO","28","ABO","""ABO, alpha 1-3-N-acetylgalactosaminyltransferase and alpha 1-3-galactosyltransferase""","1"
"C15orf62","643338","C15orf62","chromosome 15 open reading frame 62","1"
"SCIN","85477","SCIN","scinderin","1"
"AKR1D1","6718","AKR1D1","aldo-keto reductase family 1 member D1","1"
"GABRR2","2570","GABRR2","gamma-aminobutyric acid type A receptor subunit rho2","1"
"POU6F2-AS2","100689074","POU6F2-AS2","POU6F2 antisense RNA 2","1"
"GAS6-AS1","650669","GAS6-AS1","GAS6 antisense RNA 1","1"
"C21orf91-OT1","246312","C21orf91-OT1","C21orf91 overlapping transcript 1","1"
"AF130417.1","NA","NA","NA","0"
"PCAT19","100505495","PCAT19","prostate cancer associated transcript 19","1"
"CD300A","11314","CD300A","CD300a molecule","1"
"OLFML2B","25903","OLFML2B","olfactomedin like 2B","1"
"TRIM6","117854","TRIM6","tripartite motif containing 6","1"
"APCDD1L-DT","149773","APCDD1L-DT","APCDD1L divergent transcript","1"
"NOTUM","147111","NOTUM","""notum, palmitoleoyl-protein carboxylesterase""","1"
"WDR93","56964","WDR93","WD repeat domain 93","1"
"AQP1","358","AQP1","aquaporin 1 (Colton blood group)","1"
"MICB","4277","MICB","MHC class I polypeptide-related sequence B","1"
"MXRA5","25878","MXRA5","matrix remodeling associated 5","1"
"BFSP2","8419","BFSP2","beaded filament structural protein 2","1"
"CORIN","10699","CORIN","""corin, serine peptidase""","1"
"APOL3","80833","APOL3","apolipoprotein L3","1"
"AQP4","361","AQP4","aquaporin 4","1"
"CYP2C18","1562","CYP2C18","cytochrome P450 family 2 subfamily C member 18","1"
"FREM2-AS1","100874073","FREM2-AS1","FREM2 antisense RNA 1","1"
"MT1X","4501","MT1X","metallothionein 1X","1"
"TMPRSS15","5651","TMPRSS15","transmembrane serine protease 15","1"
"TMEM45B","120224","TMEM45B","transmembrane protein 45B","1"
"SHCBP1L","81626","SHCBP1L","SHC binding and spindle associated 1 like","1"
"HK3","3101","HK3","hexokinase 3","1"
"NUTM2D","728130","NUTM2D","NUT family member 2D","1"
"CCDC155","147872","CCDC155","coiled-coil domain containing 155","1"
"POLQ","10721","POLQ","DNA polymerase theta","1"
"CXCR5","643","CXCR5","C-X-C motif chemokine receptor 5","1"
"ONECUT1","3175","ONECUT1","one cut homeobox 1","1"
"CCDC33","80125","CCDC33","coiled-coil domain containing 33","1"
"ITIH6","347365","ITIH6","inter-alpha-trypsin inhibitor heavy chain family member 6","1"
"SPINK6","404203","SPINK6","serine peptidase inhibitor Kazal type 6","1"
"EML3","256364","EML3","EMAP like 3","1"
"LRRC32","2615","LRRC32","leucine rich repeat containing 32","1"
"OR52I1","390037","OR52I1","olfactory receptor family 52 subfamily I member 1","1"
"EBI3","10148","EBI3","Epstein-Barr virus induced 3","1"
"ERVW-1","30816","ERVW-1","""endogenous retrovirus group W member 1, envelope""","1"
"MS4A7","58475","MS4A7","membrane spanning 4-domains A7","1"
"FZD2","2535","FZD2","frizzled class receptor 2","1"
"TUBB1","81027","TUBB1","tubulin beta 1 class VI","1"
"ELDR","102725541","ELDR","EGFR long non-coding downstream RNA","1"
"CHST8","64377","CHST8","carbohydrate sulfotransferase 8","1"
"PDCL2","132954","PDCL2","phosducin like 2","1"
"SPINK5","11005","SPINK5","serine peptidase inhibitor Kazal type 5","1"
"ALOX12","239","ALOX12","""arachidonate 12-lipoxygenase, 12S type""","1"
"EVC2","132884","EVC2","EvC ciliary complex subunit 2","1"
"DUXB","100033411","DUXB","double homeobox B","1"
"EMP2","2013","EMP2","epithelial membrane protein 2","1"
"GPR3","2827","GPR3","G protein-coupled receptor 3","1"
"ACAN","176","ACAN","aggrecan","1"
"MSLNL","401827","MSLNL","mesothelin like","1"
"ZIC1","7545","ZIC1","Zic family member 1","1"
"TCF4-AS2","NA","NA","NA","0"
"SFRP2","6423","SFRP2","secreted frizzled related protein 2","1"
"SERPINB9P1","221756","SERPINB9P1","serpin family B member 9 pseudogene 1","1"
"APOA1-AS","104326055","APOA1-AS","APOA1 antisense RNA","1"
"DUSP2","1844","DUSP2","dual specificity phosphatase 2","1"
"CYP4A11","1579","CYP4A11","cytochrome P450 family 4 subfamily A member 11","1"
"C14orf180","400258","C14orf180","chromosome 14 open reading frame 180","1"
"RGPD1","400966","RGPD1","RANBP2 like and GRIP domain containing 1","1"
"ZBTB20-AS3","104413890","ZBTB20-AS3","ZBTB20 antisense RNA 3","1"
"FLJ45513","729220","FLJ45513","uncharacterized LOC729220","1"
"TRIM61","391712","TRIM61","tripartite motif containing 61","1"
"TTK","7272","TTK","TTK protein kinase","1"
"IGFN1","91156","IGFN1","immunoglobulin like and fibronectin type III domain containing 1","1"
"ZNF705E","100131539","ZNF705E","zinc finger protein 705E","1"
"ZFP36L1","677","ZFP36L1","ZFP36 ring finger protein like 1","1"
"CNBD1","168975","CNBD1","cyclic nucleotide binding domain containing 1","1"
"PTGDR","5729","PTGDR","prostaglandin D2 receptor","1"
"IGF2BP2","10644","IGF2BP2","insulin like growth factor 2 mRNA binding protein 2","1"
"RPP38-DT","221060","RPP38-DT","RPP38 divergent transcript","1"
"EDA2R","60401","EDA2R","ectodysplasin A2 receptor","1"
"GPX2","2877","GPX2","glutathione peroxidase 2","1"
"TFPI","7035","TFPI","tissue factor pathway inhibitor","1"
"EFCAB3","146779","EFCAB3","EF-hand calcium binding domain 3","1"
"NR1I3","9970","NR1I3","nuclear receptor subfamily 1 group I member 3","1"
"LINCADL","107986443","LINCADL","lincRNA adipogenesis and lipogenesis associated","1"
"CDC42-AS1","112268223","CDC42-AS1","CDC42 antisense RNA 1","1"
"TNFSF9","8744","TNFSF9","TNF superfamily member 9","1"
"ROBO4","54538","ROBO4","roundabout guidance receptor 4","1"
"IQCF1","132141","IQCF1","IQ motif containing F1","1"
"FZD7","8324","FZD7","frizzled class receptor 7","1"
"EGR3","1960","EGR3","early growth response 3","1"
"AF127936.2","NA","NA","NA","0"
"SIGLEC8","27181","SIGLEC8","sialic acid binding Ig like lectin 8","1"
"Z98884.1","NA","NA","NA","0"
"CDC14A","8556","CDC14A","cell division cycle 14A","1"
"SLC25A31","83447","SLC25A31","solute carrier family 25 member 31","1"
"CSF2RB","1439","CSF2RB","colony stimulating factor 2 receptor subunit beta","1"
"ABHD15-AS1","NA","NA","NA","0"
"PCDHGC5","56097","PCDHGC5","""protocadherin gamma subfamily C, 5""","1"
"OR8A1","390275","OR8A1","olfactory receptor family 8 subfamily A member 1","1"
"LNCTAM34A","102724571","LNCTAM34A","long non coding transcriptional activator of miR34a","1"
"DGAT2L6","347516","DGAT2L6","diacylglycerol O-acyltransferase 2 like 6","1"
"EFNA1","1942","EFNA1","ephrin A1","1"
"IRGM","345611","IRGM","immunity related GTPase M","1"
"SH3PXD2A-AS1","100505839","SH3PXD2A-AS1","SH3PXD2A antisense RNA 1","1"
"CAPN13","92291","CAPN13","calpain 13","1"
"TAS1R1","80835","TAS1R1","taste 1 receptor member 1","1"
"ZNF451-AS1","101927211","ZNF451-AS1","ZNF451 regulatory antisense RNA 1","1"
"ANKRD20A4","NA","NA","NA","0"
"NXNL1","115861","NXNL1","nucleoredoxin like 1","1"
"CARMN","728264","CARMN","cardiac mesoderm enhancer-associated non-coding RNA","1"
"INHA","3623","INHA","inhibin subunit alpha","1"
"F2RL2","2151","F2RL2","coagulation factor II thrombin receptor like 2","1"
"IP6K3","117283","IP6K3","inositol hexakisphosphate kinase 3","1"
"SCNN1G","6340","SCNN1G","sodium channel epithelial 1 subunit gamma","1"
"CDKN1C","1028","CDKN1C","cyclin dependent kinase inhibitor 1C","1"
"PTP4A1","7803","PTP4A1","protein tyrosine phosphatase 4A1","1"
"C9orf57","138240","C9orf57","chromosome 9 open reading frame 57","1"
"AD000090.1","NA","NA","NA","0"
"FOXC1","2296","FOXC1","forkhead box C1","1"
"CCDC59","29080","CCDC59","coiled-coil domain containing 59","1"
"EFHD1","80303","EFHD1","EF-hand domain family member D1","1"
"C4orf19","55286","C4orf19","chromosome 4 open reading frame 19","1"
"CBY3","646019","CBY3","chibby family member 3","1"
"GPR132","29933","GPR132","G protein-coupled receptor 132","1"
"ITGB2","3689","ITGB2","integrin subunit beta 2","1"
"SOD3","6649","SOD3","superoxide dismutase 3","1"
"HS3ST3B1","9953","HS3ST3B1","heparan sulfate-glucosamine 3-sulfotransferase 3B1","1"
"TMEM176A","55365","TMEM176A","transmembrane protein 176A","1"
"GPR20","2843","GPR20","G protein-coupled receptor 20","1"
"GPNMB","10457","GPNMB","glycoprotein nmb","1"
"CASS4","57091","CASS4","Cas scaffold protein family member 4","1"
"SOCS3","9021","SOCS3","suppressor of cytokine signaling 3","1"
"CD27","939","CD27","CD27 molecule","1"
"TNFRSF10A","8797","TNFRSF10A","TNF receptor superfamily member 10a","1"
"Z82186.1","NA","NA","NA","0"
"ACOXL","55289","ACOXL","acyl-CoA oxidase like","1"
"VIM","7431","VIM","vimentin","1"
"PRKCH","5583","PRKCH","protein kinase C eta","1"
"CD74","972","CD74","CD74 molecule","1"
"AF129075.3","NA","NA","NA","0"
"ARHGAP8","23779","ARHGAP8","Rho GTPase activating protein 8","1"
"COLEC12","81035","COLEC12","collectin subfamily member 12","1"
"ZNF750","79755","ZNF750","zinc finger protein 750","1"
"BEST3","144453","BEST3","bestrophin 3","1"
"PSG7","5676","PSG7","pregnancy specific beta-1-glycoprotein 7 (gene/pseudogene)","1"
"SLC26A7","115111","SLC26A7","solute carrier family 26 member 7","1"
"CD33","945","CD33","CD33 molecule","1"
"ALB","213","ALB","albumin","1"
"TREH","11181","TREH","trehalase","1"
"Z83844.2","NA","NA","NA","0"
"TUSC8","400128","TUSC8","tumor suppressor candidate 8","1"
"ARAP1-AS2","100506020","ARAP1-AS2","ARAP1 antisense RNA 2","1"
"PSMB8-AS1","100507463","PSMB8-AS1","PSMB8 antisense RNA 1 (head to head)","1"
"TES","26136","TES","testin LIM domain protein","1"
"UPK3BL2","107983993","UPK3BL2","uroplakin 3B like 2","1"
"MUC13","56667","MUC13","""mucin 13, cell surface associated""","1"
"LENG9","94059","LENG9","leukocyte receptor cluster member 9","1"
"TENT5D","169966","TENT5D","terminal nucleotidyltransferase 5D","1"
"ARHGEF19","128272","ARHGEF19","Rho guanine nucleotide exchange factor 19","1"
"SP7","121340","SP7","Sp7 transcription factor","1"
"C7orf69","80099","C7orf69","chromosome 7 open reading frame 69","1"
"AGMO","392636","AGMO","alkylglycerol monooxygenase","1"
"CDC42BPG","55561","CDC42BPG","CDC42 binding protein kinase gamma","1"
"AF131216.3","NA","NA","NA","0"
"KCNJ1","3758","KCNJ1","potassium inwardly rectifying channel subfamily J member 1","1"
"AATBC","284837","AATBC","apoptosis associated transcript in bladder cancer","1"
"TLR6","10333","TLR6","toll like receptor 6","1"
"SLC39A5","283375","SLC39A5","solute carrier family 39 member 5","1"
"PRIMA1","145270","PRIMA1","proline rich membrane anchor 1","1"
"TEX43","389320","TEX43","testis expressed 43","1"
"NALCN-AS1","100885778","NALCN-AS1","NALCN antisense RNA 1","1"
"VWF","7450","VWF","von Willebrand factor","1"
"VCAN","1462","VCAN","versican","1"
"SNX20","124460","SNX20","sorting nexin 20","1"
"OSMR","9180","OSMR","oncostatin M receptor","1"
"IGFL2-AS1","645553","IGFL2-AS1","IGFL2 antisense RNA 1","1"
"SLURP2","432355","SLURP2","secreted LY6/PLAUR domain containing 2","1"
"CKS2","1164","CKS2","CDC28 protein kinase regulatory subunit 2","1"
"DUOX1","53905","DUOX1","dual oxidase 1","1"
"SLC15A3","51296","SLC15A3","solute carrier family 15 member 3","1"
"GAL","51083","GAL","galanin and GMAP prepropeptide","1"
"ZBTB20-AS1","100131117","ZBTB20-AS1","ZBTB20 antisense RNA 1","1"
"PSG4","5672","PSG4","pregnancy specific beta-1-glycoprotein 4","1"
"SMPDL3B","27293","SMPDL3B","sphingomyelin phosphodiesterase acid like 3B","1"
"ARMC2-AS1","101929716","ARMC2-AS1","ARMC2 antisense RNA 1","1"
"SLC47A2","146802","SLC47A2","solute carrier family 47 member 2","1"
"MEP1B","4225","MEP1B","meprin A subunit beta","1"
"FAM151A","338094","FAM151A","family with sequence similarity 151 member A","1"
"NEXN-AS1","374987","NEXN-AS1","NEXN antisense RNA 1","1"
"AF279873.4","NA","NA","NA","0"
"C1orf167","284498","C1orf167","chromosome 1 open reading frame 167","1"
"PHYHD1","254295","PHYHD1","phytanoyl-CoA dioxygenase domain containing 1","1"
"NPY2R","4887","NPY2R","neuropeptide Y receptor Y2","1"
"VCAN-AS1","105379054","VCAN-AS1","VCAN antisense RNA 1","1"
"HTR2A-AS1","100874082","HTR2A-AS1","HTR2A antisense RNA 1","1"
"AJ011931.2","NA","NA","NA","0"
"NGFR","4804","NGFR","nerve growth factor receptor","1"
"OVOL3","728361","OVOL3","ovo like zinc finger 3","1"
"SRGAP3-AS4","101927440","SRGAP3-AS4","SRGAP3 antisense RNA 4","1"
"EPHA2","1969","EPHA2","EPH receptor A2","1"
